uid,date,data,timestamp
user1,2019-05-21 09:58:27.954,0,1558447107
user1,2019-05-21 09:59:40.256,1,1558447180
user1,2019-05-21 09:59:42.253,0,1558447182
user1,2019-05-21 10:03:19.967,1,1558447399
user1,2019-05-21 10:03:22.546,0,1558447402
user1,2019-05-21 10:09:54.759,1,1558447794
user1,2019-05-21 10:15:36.786,0,1558448136
user1,2019-05-21 10:54:39.026,1,1558450479
user1,2019-05-21 10:54:49.233,0,1558450489
user1,2019-05-21 11:40:31.335,1,1558453231
user1,2019-05-21 11:41:15.569,0,1558453275
user1,2019-05-21 11:44:21.844,1,1558453461
user1,2019-05-21 11:44:36.934,0,1558453476
user1,2019-05-21 11:46:14.053,1,1558453574
user1,2019-05-21 11:46:24.778,0,1558453584
user1,2019-05-21 11:55:50.148,1,1558454150
user1,2019-05-21 11:55:52.058,0,1558454152
user1,2019-05-21 11:56:09.318,1,1558454169
user1,2019-05-21 11:59:34.563,0,1558454374
user1,2019-05-21 11:59:45.473,1,1558454385
user1,2019-05-21 11:59:56.209,0,1558454396
user1,2019-05-21 12:00:48.753,1,1558454448
user1,2019-05-21 12:01:46.740,0,1558454506
user1,2019-05-21 12:06:34.140,1,1558454794
user1,2019-05-21 12:06:44.865,0,1558454804
user1,2019-05-21 12:13:58.808,1,1558455238
user1,2019-05-21 12:14:38.871,0,1558455278
user1,2019-05-21 12:18:24.448,1,1558455504
user1,2019-05-21 12:18:29.523,0,1558455509
user1,2019-05-21 12:22:09.914,1,1558455729
user1,2019-05-21 12:22:25.009,0,1558455745
user1,2019-05-21 12:23:07.400,1,1558455787
user1,2019-05-21 12:23:17.974,0,1558455797
user1,2019-05-21 12:28:51.792,1,1558456131
user1,2019-05-21 12:29:02.953,0,1558456142
user1,2019-05-21 12:38:14.539,1,1558456694
user1,2019-05-21 12:38:25.312,0,1558456705
user1,2019-05-21 12:50:11.851,1,1558457411
user1,2019-05-21 12:50:25.813,0,1558457425
user1,2019-05-21 12:56:33.098,1,1558457793
user1,2019-05-21 12:56:36.298,0,1558457796
user1,2019-05-21 13:38:44.934,1,1558460324
user1,2019-05-21 13:39:08.765,0,1558460348
user1,2019-05-21 13:39:28.138,1,1558460368
user1,2019-05-21 13:39:29.970,0,1558460369
user1,2019-05-21 13:39:33.880,1,1558460373
user1,2019-05-21 13:39:35.615,0,1558460375
user1,2019-05-21 13:44:08.005,1,1558460648
user1,2019-05-21 13:44:10.875,0,1558460650
user1,2019-05-21 13:44:11.190,1,1558460651
user1,2019-05-21 13:44:24.690,0,1558460664
user1,2019-05-21 13:44:37.493,1,1558460677
user1,2019-05-21 13:44:39.703,0,1558460679
user1,2019-05-21 13:45:37.950,1,1558460737
user1,2019-05-21 13:45:42.529,0,1558460742
user1,2019-05-21 13:47:31.286,1,1558460851
user1,2019-05-21 13:50:37.461,0,1558461037
user1,2019-05-21 13:55:07.454,1,1558461307
user1,2019-05-21 13:55:18.709,0,1558461318
user1,2019-05-21 14:00:43.190,1,1558461643
user1,2019-05-21 14:00:53.796,0,1558461653
user1,2019-05-21 14:02:44.188,1,1558461764
user1,2019-05-21 14:02:46.868,0,1558461766
user1,2019-05-21 14:02:55.448,1,1558461775
user1,2019-05-21 14:03:06.328,0,1558461786
user1,2019-05-21 14:05:40.625,1,1558461940
user1,2019-05-21 14:05:47.173,0,1558461947
user1,2019-05-21 14:11:53.476,1,1558462313
user1,2019-05-21 14:12:09.558,0,1558462329
user1,2019-05-21 14:13:14.072,1,1558462394
user1,2019-05-21 14:13:24.786,0,1558462404
user1,2019-05-21 14:13:53.740,1,1558462433
user1,2019-05-21 14:14:03.938,0,1558462443
user1,2019-05-21 14:14:12.349,1,1558462452
user1,2019-05-21 14:14:14.599,0,1558462454
user1,2019-05-21 14:18:25.785,1,1558462705
user1,2019-05-21 14:18:37.388,0,1558462717
user1,2019-05-21 14:20:30.013,1,1558462830
user1,2019-05-21 14:20:33.492,0,1558462833
user1,2019-05-21 14:30:46.743,1,1558463446
user1,2019-05-21 14:30:54.253,0,1558463454
user1,2019-05-21 14:42:58.849,1,1558464178
user1,2019-05-21 14:43:24.233,0,1558464204
user1,2019-05-21 15:36:22.569,1,1558467382
user1,2019-05-21 15:37:04.973,0,1558467424
user1,2019-05-21 15:42:37.111,1,1558467757
user1,2019-05-21 15:42:45.025,0,1558467765
user1,2019-05-21 15:50:35.288,1,1558468235
user1,2019-05-21 15:51:12.760,0,1558468272
user1,2019-05-21 15:51:14.466,1,1558468274
user1,2019-05-21 15:51:25.194,0,1558468285
user1,2019-05-21 15:52:44.234,1,1558468364
user1,2019-05-21 15:53:39.266,0,1558468419
user1,2019-05-21 15:59:16.190,1,1558468756
user1,2019-05-21 16:01:43.368,0,1558468903
user1,2019-05-21 16:02:58.803,1,1558468978
user1,2019-05-21 16:03:45.786,0,1558469025
user1,2019-05-21 16:07:14.394,1,1558469234
user1,2019-05-21 16:07:34.996,0,1558469254
user1,2019-05-21 16:08:31.953,1,1558469311
user1,2019-05-21 16:08:42.723,0,1558469322
user1,2019-05-21 16:13:01.085,1,1558469581
user1,2019-05-21 16:14:11.500,0,1558469651
user1,2019-05-21 16:15:25.571,1,1558469725
user1,2019-05-21 16:15:28.638,0,1558469728
user1,2019-05-21 16:17:38.943,1,1558469858
user1,2019-05-21 16:17:40.622,0,1558469860
user1,2019-05-21 16:17:51.296,1,1558469871
user1,2019-05-21 16:18:05.417,0,1558469885
user1,2019-05-21 16:18:29.075,1,1558469909
user1,2019-05-21 16:19:04.711,0,1558469944
user1,2019-05-21 16:19:55.648,1,1558469995
user1,2019-05-21 16:21:41.780,0,1558470101
user1,2019-05-21 16:22:24.051,1,1558470144
user1,2019-05-21 16:22:36.723,0,1558470156
user1,2019-05-21 16:25:55.993,1,1558470355
user1,2019-05-21 16:26:11.167,0,1558470371
user1,2019-05-21 16:58:11.088,1,1558472291
user1,2019-05-21 16:58:13.891,0,1558472293
user1,2019-05-21 17:02:26.903,1,1558472546
user1,2019-05-21 17:02:35.698,0,1558472555
user1,2019-05-21 17:03:39.566,1,1558472619
user1,2019-05-21 17:05:42.242,0,1558472742
user1,2019-05-21 17:06:01.042,1,1558472761
user1,2019-05-21 17:06:08.051,0,1558472768
user1,2019-05-21 17:06:41.539,1,1558472801
user1,2019-05-21 17:06:43.053,0,1558472803
user1,2019-05-21 17:08:42.908,1,1558472922
user1,2019-05-21 17:08:44.635,0,1558472924
user1,2019-05-21 17:14:39.476,1,1558473279
user1,2019-05-21 17:14:41.921,0,1558473281
user1,2019-05-21 17:15:14.289,1,1558473314
user1,2019-05-21 17:15:24.986,0,1558473324
user1,2019-05-21 17:15:38.796,1,1558473338
user1,2019-05-21 17:16:03.923,0,1558473363
user1,2019-05-21 17:18:31.500,1,1558473511
user1,2019-05-21 17:18:34.302,0,1558473514
user1,2019-05-21 17:18:34.671,1,1558473514
user1,2019-05-21 17:18:36.923,0,1558473516
user1,2019-05-21 17:19:37.421,1,1558473577
user1,2019-05-21 17:19:41.752,0,1558473581
user1,2019-05-21 17:27:49.125,1,1558474069
user1,2019-05-21 17:27:58.941,0,1558474078
user1,2019-05-21 17:35:40.361,1,1558474540
user1,2019-05-21 17:35:42.334,0,1558474542
user1,2019-05-21 17:36:39.703,1,1558474599
user1,2019-05-21 17:37:05.023,0,1558474625
user1,2019-05-21 18:20:28.953,1,1558477228
user1,2019-05-21 18:20:39.427,0,1558477239
user1,2019-05-21 18:23:45.134,1,1558477425
user1,2019-05-21 18:23:48.206,0,1558477428
user1,2019-05-21 18:24:52.421,1,1558477492
user1,2019-05-21 18:25:04.440,0,1558477504
user1,2019-05-21 18:28:41.420,1,1558477721
user1,2019-05-21 18:28:54.323,0,1558477734
user1,2019-05-21 18:36:10.826,1,1558478170
user1,2019-05-21 18:37:43.789,0,1558478263
user1,2019-05-21 19:11:40.209,1,1558480300
user1,2019-05-21 19:11:49.161,0,1558480309
user1,2019-05-21 20:24:47.282,1,1558484687
user1,2019-05-21 20:27:14.618,0,1558484834
user1,2019-05-21 20:44:10.611,1,1558485850
user1,2019-05-21 20:44:13.693,0,1558485853
user1,2019-05-21 20:44:14.448,1,1558485854
user1,2019-05-21 20:44:16.249,0,1558485856
user1,2019-05-21 21:10:39.174,1,1558487439
user1,2019-05-21 21:10:49.892,0,1558487449
user1,2019-05-21 21:38:20.426,1,1558489100
user1,2019-05-21 21:38:24.230,0,1558489104
user1,2019-05-21 21:38:36.934,1,1558489116
user1,2019-05-21 21:38:40.721,0,1558489120
user1,2019-05-21 21:52:03.411,1,1558489923
user1,2019-05-21 21:52:15.414,0,1558489935
user1,2019-05-21 21:52:15.848,1,1558489935
user1,2019-05-21 21:52:26.223,0,1558489946
user1,2019-05-21 21:56:37.174,1,1558490197
user1,2019-05-21 21:56:49.167,0,1558490209
user1,2019-05-21 21:58:06.947,1,1558490286
user1,2019-05-21 21:58:08.792,0,1558490288
user1,2019-05-21 22:12:10.671,1,1558491130
user1,2019-05-21 22:12:32.377,0,1558491152
user1,2019-05-21 22:29:03.319,1,1558492143
user1,2019-05-21 22:29:18.743,0,1558492158
user1,2019-05-21 22:40:52.862,1,1558492852
user1,2019-05-21 22:40:59.200,0,1558492859
user1,2019-05-21 23:14:22.055,1,1558494862
user1,2019-05-21 23:14:31.392,0,1558494871
user1,2019-05-21 23:14:32.032,1,1558494872
user1,2019-05-21 23:14:42.914,0,1558494882
user1,2019-05-21 23:45:55.135,1,1558496755
user1,2019-05-21 23:48:30.783,0,1558496910
user1,2019-05-21 23:49:42.967,1,1558496982
user1,2019-05-21 23:50:47.056,0,1558497047
user1,2019-05-21 23:54:13.805,1,1558497253
user1,2019-05-21 23:54:24.532,0,1558497264
user1,2019-05-22 00:06:12.426,1,1558497972
user1,2019-05-22 00:06:15.029,0,1558497975
user1,2019-05-22 00:14:36.197,1,1558498476
user1,2019-05-22 00:15:17.025,0,1558498517
user1,2019-05-22 00:23:33.145,1,1558499013
user1,2019-05-22 00:24:26.213,0,1558499066
user1,2019-05-22 00:24:26.497,1,1558499066
user1,2019-05-22 00:24:27.187,0,1558499067
user1,2019-05-22 00:26:08.855,1,1558499168
user1,2019-05-22 00:26:10.766,0,1558499170
user1,2019-05-22 00:38:38.727,1,1558499918
user1,2019-05-22 00:38:51.401,0,1558499931
user1,2019-05-22 00:40:38.671,1,1558500038
user1,2019-05-22 00:42:51.811,0,1558500171
user1,2019-05-22 08:18:47.687,1,1558527527
user1,2019-05-22 08:18:57.762,0,1558527537
user1,2019-05-22 08:53:11.602,1,1558529591
user1,2019-05-22 08:53:17.967,0,1558529597
user1,2019-05-22 09:58:02.174,1,1558533482
user1,2019-05-22 09:59:41.125,0,1558533581
user1,2019-05-22 10:00:44.526,1,1558533644
user1,2019-05-22 10:01:15.510,0,1558533675
user1,2019-05-22 10:02:03.220,1,1558533723
user1,2019-05-22 10:02:11.637,0,1558533731
user1,2019-05-22 10:04:39.762,1,1558533879
user1,2019-05-22 10:04:50.832,0,1558533890
user1,2019-05-22 10:06:03.786,1,1558533963
user1,2019-05-22 10:06:05.713,0,1558533965
user1,2019-05-22 10:08:03.358,1,1558534083
user1,2019-05-22 10:08:11.954,0,1558534091
user1,2019-05-22 10:08:53.844,1,1558534133
user1,2019-05-22 10:12:17.930,0,1558534337
user1,2019-05-22 10:13:14.930,1,1558534394
user1,2019-05-22 10:13:20.753,0,1558534400
user1,2019-05-22 10:21:00.111,1,1558534860
user1,2019-05-22 10:22:13.118,0,1558534933
user1,2019-05-22 10:25:35.157,1,1558535135
user1,2019-05-22 10:28:44.348,0,1558535324
user1,2019-05-22 10:46:00.780,1,1558536360
user1,2019-05-22 10:46:10.983,0,1558536370
user1,2019-05-22 10:57:54.846,1,1558537074
user1,2019-05-22 10:58:02.526,0,1558537082
user1,2019-05-22 11:05:10.568,1,1558537510
user1,2019-05-22 11:05:20.174,0,1558537520
user1,2019-05-22 11:13:48.552,1,1558538028
user1,2019-05-22 11:14:37.881,0,1558538077
user1,2019-05-22 11:21:01.628,1,1558538461
user1,2019-05-22 11:21:03.313,0,1558538463
user1,2019-05-22 11:31:34.704,1,1558539094
user1,2019-05-22 11:31:57.221,0,1558539117
user1,2019-05-22 11:55:13.336,1,1558540513
user1,2019-05-22 11:55:20.746,0,1558540520
user1,2019-05-22 12:03:54.486,1,1558541034
user1,2019-05-22 12:08:01.821,0,1558541281
user1,2019-05-22 12:15:06.858,1,1558541706
user1,2019-05-22 12:15:28.532,0,1558541728
user1,2019-05-22 12:20:45.730,1,1558542045
user1,2019-05-22 12:20:56.493,0,1558542056
user1,2019-05-22 12:24:55.411,1,1558542295
user1,2019-05-22 12:25:09.740,0,1558542309
user1,2019-05-22 12:26:25.930,1,1558542385
user1,2019-05-22 12:26:38.980,0,1558542398
user1,2019-05-22 12:32:50.072,1,1558542770
user1,2019-05-22 12:32:52.355,0,1558542772
user1,2019-05-22 12:39:35.951,1,1558543175
user1,2019-05-22 12:46:43.677,0,1558543603
user1,2019-05-22 12:47:30.700,1,1558543650
user1,2019-05-22 12:47:32.622,0,1558543652
user1,2019-05-22 13:21:46.453,1,1558545706
user1,2019-05-22 13:21:48.151,0,1558545708
user1,2019-05-22 13:28:55.707,1,1558546135
user1,2019-05-22 13:28:57.461,0,1558546137
user1,2019-05-22 13:29:14.003,1,1558546154
user1,2019-05-22 13:29:15.678,0,1558546155
user1,2019-05-22 13:47:34.076,1,1558547254
user1,2019-05-22 13:47:57.753,0,1558547277
user1,2019-05-22 13:48:13.874,1,1558547293
user1,2019-05-22 13:49:48.055,0,1558547388
user1,2019-05-22 14:03:14.897,1,1558548194
user1,2019-05-22 14:03:17.131,0,1558548197
user1,2019-05-22 14:13:21.104,1,1558548801
user1,2019-05-22 14:13:31.838,0,1558548811
user1,2019-05-22 14:18:07.288,1,1558549087
user1,2019-05-22 14:18:15.229,0,1558549095
user1,2019-05-22 14:20:03.806,1,1558549203
user1,2019-05-22 14:20:07.757,0,1558549207
user1,2019-05-22 14:27:05.898,1,1558549625
user1,2019-05-22 14:27:16.614,0,1558549636
user1,2019-05-22 14:34:20.375,1,1558550060
user1,2019-05-22 14:34:22.661,0,1558550062
user1,2019-05-22 14:42:50.559,1,1558550570
user1,2019-05-22 15:03:27.184,0,1558551807
user1,2019-05-22 15:03:57.618,1,1558551837
user1,2019-05-22 15:27:37.411,0,1558553257
user1,2019-05-22 15:30:49.398,1,1558553449
user1,2019-05-22 15:30:51.296,0,1558553451
user1,2019-05-22 16:12:55.845,1,1558555975
user1,2019-05-22 16:13:51.983,0,1558556031
user1,2019-05-22 16:30:20.006,1,1558557020
user1,2019-05-22 16:30:21.844,0,1558557021
user1,2019-05-22 16:33:02.928,1,1558557182
user1,2019-05-22 16:33:04.957,0,1558557184
user1,2019-05-22 16:35:03.667,1,1558557303
user1,2019-05-22 16:35:03.828,0,1558557303
user1,2019-05-22 16:35:37.898,1,1558557337
user1,2019-05-22 16:35:40.493,0,1558557340
user1,2019-05-22 16:38:17.444,1,1558557497
user1,2019-05-22 16:38:19.605,0,1558557499
user1,2019-05-22 16:38:21.023,1,1558557501
user1,2019-05-22 16:39:53.204,0,1558557593
user1,2019-05-22 16:42:15.101,1,1558557735
user1,2019-05-22 16:43:00.910,0,1558557780
user1,2019-05-22 16:46:11.661,1,1558557971
user1,2019-05-22 16:46:32.572,0,1558557992
user1,2019-05-22 16:46:37.154,1,1558557997
user1,2019-05-22 16:46:38.355,0,1558557998
user1,2019-05-22 16:46:47.776,1,1558558007
user1,2019-05-22 16:47:21.831,0,1558558041
user1,2019-05-22 16:51:48.183,1,1558558308
user1,2019-05-22 16:51:54.085,0,1558558314
user1,2019-05-22 16:52:06.506,1,1558558326
user1,2019-05-22 16:52:50.269,0,1558558370
user1,2019-05-22 16:52:51.401,1,1558558371
user1,2019-05-22 16:53:01.664,0,1558558381
user1,2019-05-22 16:53:46.799,1,1558558426
user1,2019-05-22 16:54:59.190,0,1558558499
user1,2019-05-22 16:55:18.167,1,1558558518
user1,2019-05-22 16:56:08.188,0,1558558568
user1,2019-05-22 16:56:36.055,1,1558558596
user1,2019-05-22 17:12:58.197,0,1558559578
user1,2019-05-22 17:15:15.920,1,1558559715
user1,2019-05-22 17:15:40.042,0,1558559740
user1,2019-05-22 17:17:17.940,1,1558559837
user1,2019-05-22 17:36:52.421,0,1558561012
user1,2019-05-22 17:37:36.005,1,1558561056
user1,2019-05-22 17:37:46.746,0,1558561066
user1,2019-05-22 17:39:07.621,1,1558561147
user1,2019-05-22 17:41:32.474,0,1558561292
user1,2019-05-22 17:42:23.180,1,1558561343
user1,2019-05-22 17:47:06.313,0,1558561626
user1,2019-05-22 17:51:40.641,1,1558561900
user1,2019-05-22 17:51:42.355,0,1558561902
user1,2019-05-22 17:52:49.809,1,1558561969
user1,2019-05-22 17:52:50.809,0,1558561970
user1,2019-05-22 17:53:34.536,1,1558562014
user1,2019-05-22 17:54:00.210,0,1558562040
user1,2019-05-22 17:55:37.032,1,1558562137
user1,2019-05-22 17:56:56.993,0,1558562216
user1,2019-05-22 18:15:58.269,1,1558563358
user1,2019-05-22 18:15:58.809,0,1558563358
user1,2019-05-22 18:15:59.184,1,1558563359
user1,2019-05-22 18:16:19.247,0,1558563379
user1,2019-05-22 18:19:31.398,1,1558563571
user1,2019-05-22 18:19:38.558,0,1558563578
user1,2019-05-22 18:28:46.148,1,1558564126
user1,2019-05-22 18:31:14.427,0,1558564274
user1,2019-05-22 18:32:12.990,1,1558564332
user1,2019-05-22 18:32:16.051,0,1558564336
user1,2019-05-22 19:03:11.651,1,1558566191
user1,2019-05-22 19:04:00.115,0,1558566240
user1,2019-05-22 19:14:49.555,1,1558566889
user1,2019-05-22 19:20:12.079,0,1558567212
user1,2019-05-22 19:22:38.937,1,1558567358
user1,2019-05-22 19:24:43.451,0,1558567483
user1,2019-05-22 19:28:03.141,1,1558567683
user1,2019-05-22 19:28:42.622,0,1558567722
user1,2019-05-22 20:17:27.930,1,1558570647
user1,2019-05-22 20:17:38.250,0,1558570658
user1,2019-05-22 20:34:20.783,1,1558571660
user1,2019-05-22 20:35:51.591,0,1558571751
user1,2019-05-22 20:50:41.970,1,1558572641
user1,2019-05-22 21:01:49.148,0,1558573309
user1,2019-05-22 22:05:59.680,1,1558577159
user1,2019-05-22 22:06:03.388,0,1558577163
user1,2019-05-22 22:06:03.747,1,1558577163
user1,2019-05-22 22:06:05.323,0,1558577165
user1,2019-05-22 22:24:28.516,1,1558578268
user1,2019-05-22 22:24:38.362,0,1558578278
user1,2019-05-22 22:26:05.036,1,1558578365
user1,2019-05-22 22:27:55.954,0,1558578475
user1,2019-05-22 22:28:56.421,1,1558578536
user1,2019-05-22 22:29:07.197,0,1558578547
user1,2019-05-22 22:30:47.378,1,1558578647
user1,2019-05-22 22:31:35.956,0,1558578695
user1,2019-05-22 22:38:05.911,1,1558579085
user1,2019-05-22 22:38:08.628,0,1558579088
user1,2019-05-22 23:06:18.838,1,1558580778
user1,2019-05-22 23:06:28.910,0,1558580788
user1,2019-05-22 23:13:27.605,1,1558581207
user1,2019-05-22 23:17:00.838,0,1558581420
user1,2019-05-22 23:17:21.410,1,1558581441
user1,2019-05-22 23:17:31.894,0,1558581451
user1,2019-05-23 06:41:39.642,1,1558608099
user1,2019-05-23 06:41:51.040,0,1558608111
user1,2019-05-23 06:41:51.421,1,1558608111
user1,2019-05-23 06:42:01.921,0,1558608121
user1,2019-05-23 06:51:10.697,1,1558608670
user1,2019-05-23 06:51:41.490,0,1558608701
user1,2019-05-23 07:02:38.638,1,1558609358
user1,2019-05-23 07:02:40.391,0,1558609360
user1,2019-05-23 07:59:14.328,1,1558612754
user1,2019-05-23 08:02:58.605,0,1558612978
user1,2019-05-23 08:04:11.405,1,1558613051
user1,2019-05-23 08:04:59.755,0,1558613099
user1,2019-05-23 08:14:47.046,1,1558613687
user1,2019-05-23 08:14:50.868,0,1558613690
user1,2019-05-23 08:14:52.588,1,1558613692
user1,2019-05-23 08:16:16.799,0,1558613776
user1,2019-05-23 08:16:50.555,1,1558613810
user1,2019-05-23 08:17:01.980,0,1558613821
user1,2019-05-23 08:21:03.573,1,1558614063
user1,2019-05-23 08:21:14.071,0,1558614074
user1,2019-05-23 08:22:33.691,1,1558614153
user1,2019-05-23 08:24:05.878,0,1558614245
user1,2019-05-23 08:25:18.318,1,1558614318
user1,2019-05-23 08:25:29.082,0,1558614329
user1,2019-05-23 08:35:35.591,1,1558614935
user1,2019-05-23 08:35:37.362,0,1558614937
user1,2019-05-23 08:36:47.943,1,1558615007
user1,2019-05-23 08:38:21.280,0,1558615101
user1,2019-05-23 08:38:21.915,1,1558615101
user1,2019-05-23 08:39:56.563,0,1558615196
user1,2019-05-23 08:45:07.051,1,1558615507
user1,2019-05-23 08:45:08.746,0,1558615508
user1,2019-05-23 08:49:40.006,1,1558615780
user1,2019-05-23 08:49:49.174,0,1558615789
user1,2019-05-23 08:52:14.959,1,1558615934
user1,2019-05-23 08:53:05.243,0,1558615985
user1,2019-05-23 08:54:35.352,1,1558616075
user1,2019-05-23 08:54:36.131,0,1558616076
user1,2019-05-23 08:54:54.230,1,1558616094
user1,2019-05-23 08:54:55.903,0,1558616095
user1,2019-05-23 08:56:43.668,1,1558616203
user1,2019-05-23 08:56:45.239,0,1558616205
user1,2019-05-23 08:58:48.825,1,1558616328
user1,2019-05-23 08:58:50.415,0,1558616330
user1,2019-05-23 08:59:33.976,1,1558616373
user1,2019-05-23 08:59:35.969,0,1558616375
user1,2019-05-23 09:01:43.526,1,1558616503
user1,2019-05-23 09:02:29.479,0,1558616549
user1,2019-05-23 09:03:43.367,1,1558616623
user1,2019-05-23 09:04:13.076,0,1558616653
user1,2019-05-23 09:06:16.628,1,1558616776
user1,2019-05-23 09:10:08.193,0,1558617008
user1,2019-05-23 09:22:19.779,1,1558617739
user1,2019-05-23 09:22:22.719,0,1558617742
user1,2019-05-23 09:38:52.142,1,1558618732
user1,2019-05-23 09:39:16.242,0,1558618756
user1,2019-05-23 09:44:24.407,1,1558619064
user1,2019-05-23 09:44:29.410,0,1558619069
user1,2019-05-23 10:06:14.355,1,1558620374
user1,2019-05-23 10:06:44.355,0,1558620404
user1,2019-05-23 10:07:24.566,1,1558620444
user1,2019-05-23 10:10:51.000,0,1558620651
user1,2019-05-23 10:10:55.358,1,1558620655
user1,2019-05-23 10:11:04.742,0,1558620664
user1,2019-05-23 10:32:13.562,1,1558621933
user1,2019-05-23 10:32:17.525,0,1558621937
user1,2019-05-23 10:55:02.512,1,1558623302
user1,2019-05-23 10:55:45.717,0,1558623345
user1,2019-05-23 11:14:16.282,1,1558624456
user1,2019-05-23 11:14:28.555,0,1558624468
user1,2019-05-23 11:19:31.036,1,1558624771
user1,2019-05-23 11:19:33.573,0,1558624773
user1,2019-05-23 11:20:11.905,1,1558624811
user1,2019-05-23 11:20:14.910,0,1558624814
user1,2019-05-23 11:31:27.535,1,1558625487
user1,2019-05-23 11:31:29.293,0,1558625489
user1,2019-05-23 11:33:49.926,1,1558625629
user1,2019-05-23 11:34:01.341,0,1558625641
user1,2019-05-23 11:35:08.709,1,1558625708
user1,2019-05-23 11:35:54.696,0,1558625754
user1,2019-05-23 12:38:17.878,1,1558629497
user1,2019-05-23 12:38:18.400,0,1558629498
user1,2019-05-23 12:38:20.927,1,1558629500
user1,2019-05-23 12:38:21.055,0,1558629501
user1,2019-05-23 12:58:28.025,1,1558630708
user1,2019-05-23 12:58:30.355,0,1558630710
user1,2019-05-23 13:00:15.842,1,1558630815
user1,2019-05-23 13:00:18.086,0,1558630818
user1,2019-05-23 13:01:38.407,1,1558630898
user1,2019-05-23 13:02:36.638,0,1558630956
user1,2019-05-23 13:12:11.914,1,1558631531
user1,2019-05-23 13:13:38.427,0,1558631618
user1,2019-05-23 13:13:52.621,1,1558631632
user1,2019-05-23 13:13:57.726,0,1558631637
user1,2019-05-23 13:13:58.700,1,1558631638
user1,2019-05-23 13:14:04.119,0,1558631644
user1,2019-05-23 13:19:13.028,1,1558631953
user1,2019-05-23 13:19:17.572,0,1558631957
user1,2019-05-23 13:19:20.125,1,1558631960
user1,2019-05-23 13:19:39.990,0,1558631979
user1,2019-05-23 13:25:49.460,1,1558632349
user1,2019-05-23 13:26:00.147,0,1558632360
user1,2019-05-23 13:49:52.055,1,1558633792
user1,2019-05-23 13:54:22.278,0,1558634062
user1,2019-05-23 13:59:07.125,1,1558634347
user1,2019-05-23 14:01:13.145,0,1558634473
user1,2019-05-23 14:12:00.441,1,1558635120
user1,2019-05-23 14:12:11.015,0,1558635131
user1,2019-05-23 14:16:27.200,1,1558635387
user1,2019-05-23 14:16:28.469,0,1558635388
user1,2019-05-23 14:16:28.845,1,1558635388
user1,2019-05-23 14:21:20.638,0,1558635680
user1,2019-05-23 14:24:14.742,1,1558635854
user1,2019-05-23 14:33:12.835,0,1558636392
user1,2019-05-23 14:34:38.348,1,1558636478
user1,2019-05-23 14:34:42.019,0,1558636482
user1,2019-05-23 14:35:23.808,1,1558636523
user1,2019-05-23 14:35:36.062,0,1558636536
user1,2019-05-23 14:35:42.855,1,1558636542
user1,2019-05-23 14:36:09.903,0,1558636569
user1,2019-05-23 14:38:32.378,1,1558636712
user1,2019-05-23 14:38:46.509,0,1558636726
user1,2019-05-23 14:39:34.062,1,1558636774
user1,2019-05-23 14:39:46.203,0,1558636786
user1,2019-05-23 15:00:14.005,1,1558638014
user1,2019-05-23 15:00:25.255,0,1558638025
user1,2019-05-23 15:05:37.680,1,1558638337
user1,2019-05-23 15:05:49.417,0,1558638349
user1,2019-05-23 15:25:10.052,1,1558639510
user1,2019-05-23 15:25:33.585,0,1558639533
user1,2019-05-23 15:47:52.332,1,1558640872
user1,2019-05-23 15:48:03.193,0,1558640883
user1,2019-05-23 16:14:40.540,1,1558642480
user1,2019-05-23 16:15:07.683,0,1558642507
user1,2019-05-23 16:26:25.986,1,1558643185
user1,2019-05-23 16:26:28.344,0,1558643188
user1,2019-05-23 16:45:43.285,1,1558644343
user1,2019-05-23 16:45:54.112,0,1558644354
user1,2019-05-23 17:01:14.177,1,1558645274
user1,2019-05-23 17:02:22.517,0,1558645342
user1,2019-05-23 17:02:22.786,1,1558645342
user1,2019-05-23 17:02:25.792,0,1558645345
user1,2019-05-23 17:34:44.836,1,1558647284
user1,2019-05-23 17:35:13.851,0,1558647313
user1,2019-05-23 17:38:27.207,1,1558647507
user1,2019-05-23 17:38:28.232,0,1558647508
user1,2019-05-23 17:48:12.701,1,1558648092
user1,2019-05-23 17:48:16.417,0,1558648096
user1,2019-05-23 17:48:26.604,1,1558648106
user1,2019-05-23 17:48:54.210,0,1558648134
user1,2019-05-23 17:57:26.864,1,1558648646
user1,2019-05-23 17:57:30.334,0,1558648650
user1,2019-05-23 17:59:34.361,1,1558648774
user1,2019-05-23 18:00:44.793,0,1558648844
user1,2019-05-23 18:05:08.306,1,1558649108
user1,2019-05-23 18:05:18.999,0,1558649118
user1,2019-05-23 18:09:52.082,1,1558649392
user1,2019-05-23 18:10:20.250,0,1558649420
user1,2019-05-23 18:12:12.469,1,1558649532
user1,2019-05-23 18:12:56.713,0,1558649576
user1,2019-05-23 18:16:50.075,1,1558649810
user1,2019-05-23 18:17:01.061,0,1558649821
user1,2019-05-23 18:17:25.946,1,1558649845
user1,2019-05-23 18:17:39.756,0,1558649859
user1,2019-05-23 18:20:19.690,1,1558650019
user1,2019-05-23 18:20:21.630,0,1558650021
user1,2019-05-23 18:23:31.171,1,1558650211
user1,2019-05-23 18:23:49.153,0,1558650229
user1,2019-05-23 18:24:56.332,1,1558650296
user1,2019-05-23 18:25:04.891,0,1558650304
user1,2019-05-23 18:26:54.690,1,1558650414
user1,2019-05-23 18:27:27.986,0,1558650447
