_id,duration,number,time,type,uid,timestamp
5fa93e857ce95e580bef6204,560,4671ffbdd7a25b627a96191ca649b99e917dc35,2017-11-11 12:12:05,2,user1,1510420325
5fa93e857ce95e580bef6205,16,55c42c7bcaea31d851ba4568e6e9d187e426bb2a,2017-11-11 14:47:45,1,user1,1510429665
5fa93e857ce95e580bef6206,15,55c42c7bcaea31d851ba4568e6e9d187e426bb2a,2017-11-11 16:11:33,2,user1,1510434693
5fa93e857ce95e580bef6207,11,55c42c7bcaea31d851ba4568e6e9d187e426bb2a,2017-11-12 16:05:02,1,user1,1510520702
5fa93e857ce95e580bef6208,0,f22f197fe2fcfb242af05d29696e1722368239c3,2017-11-13 15:20:28,6503,user1,1510604428
5fa93e857ce95e580bef6209,0,4671ffbdd7a25b627a96191ca649b99e917dc35,2017-11-13 15:22:20,6503,user1,1510604540
5fa93e857ce95e580bef620a,1316,4671ffbdd7a25b627a96191ca649b99e917dc35,2017-11-13 17:45:07,1,user1,1510613107
5fa93e857ce95e580bef620b,73,64ebb5c8d68bd4fe4cdd2e52a1fbac3e4d0681b1,2017-11-13 18:12:23,2,user1,1510614743
5fa93e857ce95e580bef620c,35,55c42c7bcaea31d851ba4568e6e9d187e426bb2a,2017-11-13 18:30:58,1,user1,1510615858
5fa93e857ce95e580bef620d,1090,4671ffbdd7a25b627a96191ca649b99e917dc35,2017-11-14 17:23:59,1,user1,1510698239
5fa93e857ce95e580bef620e,29,10002a31320e099689975a3d80b1522bd9fc2150,2017-11-14 18:25:33,1,user1,1510701933
5fa93e857ce95e580bef620f,49,4671ffbdd7a25b627a96191ca649b99e917dc35,2017-11-14 19:19:08,2,user1,1510705148
5fa93e857ce95e580bef6210,110,55c42c7bcaea31d851ba4568e6e9d187e426bb2a,2017-11-15 16:25:46,1,user1,1510781146
5fa93e857ce95e580bef6211,28,55c42c7bcaea31d851ba4568e6e9d187e426bb2a,2017-11-15 16:27:56,1,user1,1510781276
5fa93e857ce95e580bef6212,55,55c42c7bcaea31d851ba4568e6e9d187e426bb2a,2017-11-16 14:42:04,2,user1,1510861324
5fa93e857ce95e580bef6213,0,1ea1a7062ba95dd2adb6bfeae40e4e69b761d8a,2017-11-16 20:25:35,6503,user1,1510881935
5fa93e857ce95e580bef6214,3,1ea1a7062ba95dd2adb6bfeae40e4e69b761d8a,2017-11-16 21:51:14,2,user1,1510887074
5fa93e857ce95e580bef6215,7,996fef10aa855437ef5d1f647f840efb761b21b4,2017-11-17 10:56:38,1,user1,1510934198
5fa93e857ce95e580bef6216,97,55c42c7bcaea31d851ba4568e6e9d187e426bb2a,2017-11-18 11:26:31,1,user1,1511022391
5fa93e857ce95e580bef6217,34,55c42c7bcaea31d851ba4568e6e9d187e426bb2a,2017-11-18 13:06:59,1,user1,1511028419
5fa93e857ce95e580bef6218,0,b4d8e50b75a621e79c6c1ba20a84acd2f75f4a08,2017-11-18 15:24:04,1,user1,1511036644
5fa93e857ce95e580bef6219,172,4671ffbdd7a25b627a96191ca649b99e917dc35,2017-11-19 14:30:04,2,user1,1511119804
5fa93e857ce95e580bef621a,4,55c42c7bcaea31d851ba4568e6e9d187e426bb2a,2017-11-19 17:26:40,2,user1,1511130400
5fa93e857ce95e580bef621b,0,55c42c7bcaea31d851ba4568e6e9d187e426bb2a,2017-11-19 17:26:52,2,user1,1511130412
5fa93e857ce95e580bef621c,54,55c42c7bcaea31d851ba4568e6e9d187e426bb2a,2017-11-19 18:11:08,2,user1,1511133068
5fa93e857ce95e580bef621d,472,4671ffbdd7a25b627a96191ca649b99e917dc35,2017-11-20 21:29:19,1,user1,1511231359
5fa93e857ce95e580bef621e,129,4671ffbdd7a25b627a96191ca649b99e917dc35,2017-11-20 23:09:45,1,user1,1511237385
5fa93e857ce95e580bef621f,2461,4671ffbdd7a25b627a96191ca649b99e917dc35,2017-11-21 17:58:09,2,user1,1511305089
5fa93e857ce95e580bef6220,43,55c42c7bcaea31d851ba4568e6e9d187e426bb2a,2017-11-22 16:44:44,1,user1,1511387084
5fa93e857ce95e580bef6221,5,55c42c7bcaea31d851ba4568e6e9d187e426bb2a,2017-11-22 16:45:54,2,user1,1511387154
5fa93e857ce95e580bef6222,0,55c42c7bcaea31d851ba4568e6e9d187e426bb2a,2017-11-22 17:34:38,6503,user1,1511390078
5fa93e857ce95e580bef6223,9,55c42c7bcaea31d851ba4568e6e9d187e426bb2a,2017-11-22 17:38:23,2,user1,1511390303
5fa93e857ce95e580bef6224,37,55c42c7bcaea31d851ba4568e6e9d187e426bb2a,2017-11-22 17:39:21,1,user1,1511390361
5fa93e857ce95e580bef6225,43,55c42c7bcaea31d851ba4568e6e9d187e426bb2a,2017-11-22 18:37:01,2,user1,1511393821
5fa93e857ce95e580bef6226,601,4671ffbdd7a25b627a96191ca649b99e917dc35,2017-11-23 17:58:29,2,user1,1511477909
5fa93e857ce95e580bef6227,44,55c42c7bcaea31d851ba4568e6e9d187e426bb2a,2017-11-24 16:57:53,1,user1,1511560673
5fa93e857ce95e580bef6228,28,55c42c7bcaea31d851ba4568e6e9d187e426bb2a,2017-11-24 17:48:30,1,user1,1511563710
5fa93e857ce95e580bef6229,0,55c42c7bcaea31d851ba4568e6e9d187e426bb2a,2017-11-25 10:38:11,6503,user1,1511624291
5fa93e857ce95e580bef622a,29,55c42c7bcaea31d851ba4568e6e9d187e426bb2a,2017-11-25 10:38:47,2,user1,1511624327
5fa93e857ce95e580bef622b,0,10002a31320e099689975a3d80b1522bd9fc2150,2017-11-25 16:36:22,10,user1,1511645782
5fa93e857ce95e580bef622c,0,10002a31320e099689975a3d80b1522bd9fc2150,2017-11-25 16:37:34,3,user1,1511645854
5fa93e857ce95e580bef622d,0,4671ffbdd7a25b627a96191ca649b99e917dc35,2017-11-26 12:25:59,6503,user1,1511717159
5fa93e857ce95e580bef622e,74,4671ffbdd7a25b627a96191ca649b99e917dc35,2017-11-26 13:21:43,2,user1,1511720503
5fa93e857ce95e580bef622f,0,4671ffbdd7a25b627a96191ca649b99e917dc35,2017-11-26 14:08:07,6503,user1,1511723287
5fa93e857ce95e580bef6230,29,4671ffbdd7a25b627a96191ca649b99e917dc35,2017-11-26 17:29:55,2,user1,1511735395
5fa93e857ce95e580bef6231,1275,1ea1a7062ba95dd2adb6bfeae40e4e69b761d8a,2017-11-26 17:34:44,2,user1,1511735684
5fa93e857ce95e580bef6232,89,f22f197fe2fcfb242af05d29696e1722368239c3,2017-11-27 15:28:46,1,user1,1511814526
5fa93e857ce95e580bef6233,104,30483514cea42f0a907c710c2095cfe902377235,2017-11-27 15:50:21,2,user1,1511815821
5fa93e857ce95e580bef6234,0,55c42c7bcaea31d851ba4568e6e9d187e426bb2a,2017-11-27 15:56:27,6503,user1,1511816187
5fa93e857ce95e580bef6235,0,55c42c7bcaea31d851ba4568e6e9d187e426bb2a,2017-11-27 16:03:41,6503,user1,1511816621
5fa93e857ce95e580bef6236,14,55c42c7bcaea31d851ba4568e6e9d187e426bb2a,2017-11-27 16:05:23,2,user1,1511816723
5fa93e857ce95e580bef6237,0,55c42c7bcaea31d851ba4568e6e9d187e426bb2a,2017-11-27 16:24:07,6503,user1,1511817847
5fa93e857ce95e580bef6238,2,55c42c7bcaea31d851ba4568e6e9d187e426bb2a,2017-11-27 17:15:11,2,user1,1511820911
5fa93e857ce95e580bef6239,2353,4671ffbdd7a25b627a96191ca649b99e917dc35,2017-11-27 20:48:12,1,user1,1511833692
5fa93e857ce95e580bef623a,2,f22f197fe2fcfb242af05d29696e1722368239c3,2017-11-28 20:18:15,2,user1,1511918295
5fa93e857ce95e580bef623b,208,1ea1a7062ba95dd2adb6bfeae40e4e69b761d8a,2017-11-28 20:19:32,1,user1,1511918372
5fa93e857ce95e580bef623c,126,4671ffbdd7a25b627a96191ca649b99e917dc35,2017-11-28 21:06:22,2,user1,1511921182
5fa93e857ce95e580bef623d,123,4671ffbdd7a25b627a96191ca649b99e917dc35,2017-11-29 21:32:49,2,user1,1512009169
5fa93e857ce95e580bef623e,1390,4671ffbdd7a25b627a96191ca649b99e917dc35,2017-11-29 22:16:02,1,user1,1512011762
5fa93e857ce95e580bef623f,439,4671ffbdd7a25b627a96191ca649b99e917dc35,2017-11-29 22:47:30,2,user1,1512013650
5fa93e857ce95e580bef6240,0,9ac9e30a25d42f9de5e61070c994948fc8ee9471,2017-11-30 13:55:24,6503,user1,1512068124
5fa93e857ce95e580bef6241,38,55c42c7bcaea31d851ba4568e6e9d187e426bb2a,2017-11-30 16:06:01,1,user1,1512075961
5fa93e857ce95e580bef6242,26,55c42c7bcaea31d851ba4568e6e9d187e426bb2a,2017-11-30 18:38:10,1,user1,1512085090
5fa93e857ce95e580bef6243,157,4671ffbdd7a25b627a96191ca649b99e917dc35,2017-11-30 19:14:30,2,user1,1512087270
5fa93e857ce95e580bef6244,0,4671ffbdd7a25b627a96191ca649b99e917dc35,2017-12-01 18:32:30,6503,user1,1512171150
5fa93e857ce95e580bef6245,0,55c42c7bcaea31d851ba4568e6e9d187e426bb2a,2017-12-01 18:58:53,6503,user1,1512172733
5fa93e857ce95e580bef6246,0,55c42c7bcaea31d851ba4568e6e9d187e426bb2a,2017-12-01 19:01:34,6503,user1,1512172894
5fa93e857ce95e580bef6247,2,55c42c7bcaea31d851ba4568e6e9d187e426bb2a,2017-12-01 19:02:55,2,user1,1512172975
5fa93e857ce95e580bef6248,114,55c42c7bcaea31d851ba4568e6e9d187e426bb2a,2017-12-01 19:03:06,2,user1,1512172986
5fa93e857ce95e580bef6249,83,4671ffbdd7a25b627a96191ca649b99e917dc35,2017-12-02 15:26:50,2,user1,1512246410
5fa93e857ce95e580bef624a,4,4671ffbdd7a25b627a96191ca649b99e917dc35,2017-12-02 15:28:33,2,user1,1512246513
5fa93e857ce95e580bef624b,0,4671ffbdd7a25b627a96191ca649b99e917dc35,2017-12-02 15:29:38,3,user1,1512246578
5fa93e857ce95e580bef624c,286,4671ffbdd7a25b627a96191ca649b99e917dc35,2017-12-02 15:29:48,1,user1,1512246588
5fa93e857ce95e580bef624d,0,55c42c7bcaea31d851ba4568e6e9d187e426bb2a,2017-12-02 15:53:51,2,user1,1512248031
5fa93e857ce95e580bef624e,30,55c42c7bcaea31d851ba4568e6e9d187e426bb2a,2017-12-02 15:54:48,1,user1,1512248088
5fa93e857ce95e580bef624f,0,55c42c7bcaea31d851ba4568e6e9d187e426bb2a,2017-12-02 16:12:31,6503,user1,1512249151
5fa93e857ce95e580bef6250,7,55c42c7bcaea31d851ba4568e6e9d187e426bb2a,2017-12-02 16:20:23,2,user1,1512249623
5fa93e857ce95e580bef6251,33,10002a31320e099689975a3d80b1522bd9fc2150,2017-12-02 17:07:37,2,user1,1512252457
5fa93e857ce95e580bef6252,43,55c42c7bcaea31d851ba4568e6e9d187e426bb2a,2017-12-02 18:25:33,1,user1,1512257133
5fa93e857ce95e580bef6253,3,55c42c7bcaea31d851ba4568e6e9d187e426bb2a,2017-12-02 18:30:16,2,user1,1512257416
5fa93e857ce95e580bef6254,2181,1ea1a7062ba95dd2adb6bfeae40e4e69b761d8a,2017-12-02 22:40:02,1,user1,1512272402
5fa93e857ce95e580bef6255,0,4671ffbdd7a25b627a96191ca649b99e917dc35,2017-12-03 16:50:49,6503,user1,1512337849
5fa93e857ce95e580bef6256,172,4671ffbdd7a25b627a96191ca649b99e917dc35,2017-12-03 18:52:35,2,user1,1512345155
5fa93e857ce95e580bef6257,52,55c42c7bcaea31d851ba4568e6e9d187e426bb2a,2017-12-04 15:21:45,2,user1,1512418905
5fa93e857ce95e580bef6258,64,55c42c7bcaea31d851ba4568e6e9d187e426bb2a,2017-12-04 15:37:05,2,user1,1512419825
5fa93e857ce95e580bef6259,152,f22f197fe2fcfb242af05d29696e1722368239c3,2017-12-04 15:49:10,2,user1,1512420550
5fa93e857ce95e580bef625a,153,4671ffbdd7a25b627a96191ca649b99e917dc35,2017-12-04 15:56:45,2,user1,1512421005
5fa93e857ce95e580bef625b,1339,4671ffbdd7a25b627a96191ca649b99e917dc35,2017-12-04 17:56:12,1,user1,1512428172
5fa93e857ce95e580bef625c,2,f22f197fe2fcfb242af05d29696e1722368239c3,2017-12-05 20:09:41,2,user1,1512522581
5fa93e857ce95e580bef625d,79,10002a31320e099689975a3d80b1522bd9fc2150,2017-12-06 14:07:06,2,user1,1512587226
5fa93e857ce95e580bef625e,0,10002a31320e099689975a3d80b1522bd9fc2150,2017-12-06 15:11:58,6503,user1,1512591118
5fa93e857ce95e580bef625f,69,10002a31320e099689975a3d80b1522bd9fc2150,2017-12-06 15:17:02,2,user1,1512591422
5fa93e857ce95e580bef6260,29,10002a31320e099689975a3d80b1522bd9fc2150,2017-12-06 15:30:25,2,user1,1512592225
5fa93e857ce95e580bef6261,3,4671ffbdd7a25b627a96191ca649b99e917dc35,2017-12-06 17:46:08,2,user1,1512600368
5fa93e857ce95e580bef6262,2997,4671ffbdd7a25b627a96191ca649b99e917dc35,2017-12-06 18:11:43,1,user1,1512601903
5fa93e857ce95e580bef6263,1320,4671ffbdd7a25b627a96191ca649b99e917dc35,2017-12-07 18:19:09,2,user1,1512688749
5fa93e857ce95e580bef6264,1120,1ea1a7062ba95dd2adb6bfeae40e4e69b761d8a,2017-12-07 18:40:49,1,user1,1512690049
5fa93e857ce95e580bef6265,820,4671ffbdd7a25b627a96191ca649b99e917dc35,2017-12-07 19:00:50,2,user1,1512691250
5fa93e857ce95e580bef6266,176,f22f197fe2fcfb242af05d29696e1722368239c3,2017-12-07 20:44:52,2,user1,1512697492
5fa93e857ce95e580bef6267,227,55c42c7bcaea31d851ba4568e6e9d187e426bb2a,2017-12-09 17:41:56,1,user1,1512859316
5fa93e857ce95e580bef6268,166,f22f197fe2fcfb242af05d29696e1722368239c3,2017-12-09 20:30:40,2,user1,1512869440
5fa93e857ce95e580bef6269,742,1ea1a7062ba95dd2adb6bfeae40e4e69b761d8a,2017-12-09 23:50:01,1,user1,1512881401
5fa93e857ce95e580bef626a,0,b10df12280795ad3af44f9db8d3eb63a28ae8576,2017-12-11 14:22:56,6503,user1,1513020176
5fa93e857ce95e580bef626b,590,30483514cea42f0a907c710c2095cfe902377235,2017-12-11 15:51:39,2,user1,1513025499
5fa93e857ce95e580bef626c,20,4671ffbdd7a25b627a96191ca649b99e917dc35,2017-12-11 16:45:04,1,user1,1513028704
5fa93e857ce95e580bef626d,0,f22f197fe2fcfb242af05d29696e1722368239c3,2017-12-11 18:49:18,2,user1,1513036158
5fa93e857ce95e580bef626e,3,f22f197fe2fcfb242af05d29696e1722368239c3,2017-12-11 21:31:46,2,user1,1513045906
5fa93e857ce95e580bef626f,2,f22f197fe2fcfb242af05d29696e1722368239c3,2017-12-11 21:32:32,2,user1,1513045952
5fa93e857ce95e580bef6270,329,f22f197fe2fcfb242af05d29696e1722368239c3,2017-12-11 21:47:08,1,user1,1513046828
5fa93e857ce95e580bef6271,0,c9aa3a633b6a17966735d8568d1a3fe7a805246c,2017-12-12 15:03:17,6503,user1,1513108997
5fa93e857ce95e580bef6272,86,4671ffbdd7a25b627a96191ca649b99e917dc35,2017-12-12 18:56:32,1,user1,1513122992
5fa93e857ce95e580bef6273,27,4671ffbdd7a25b627a96191ca649b99e917dc35,2017-12-12 20:04:05,2,user1,1513127045
5fa93e857ce95e580bef6274,0,4671ffbdd7a25b627a96191ca649b99e917dc35,2017-12-12 20:13:46,6503,user1,1513127626
5fa93e857ce95e580bef6275,343,4671ffbdd7a25b627a96191ca649b99e917dc35,2017-12-12 20:42:59,2,user1,1513129379
5fa93e857ce95e580bef6276,137,55c42c7bcaea31d851ba4568e6e9d187e426bb2a,2017-12-13 14:38:38,2,user1,1513193918
5fa93e857ce95e580bef6277,134,4671ffbdd7a25b627a96191ca649b99e917dc35,2017-12-13 19:22:40,2,user1,1513210960
5fa93e857ce95e580bef6278,4,8042acc4068867e50549b26ef23112f37ba3778a,2017-12-14 16:10:05,2,user1,1513285805
5fa93e857ce95e580bef6279,155,10002a31320e099689975a3d80b1522bd9fc2150,2017-12-14 16:42:09,1,user1,1513287729
5fa93e857ce95e580bef627a,2077,4671ffbdd7a25b627a96191ca649b99e917dc35,2017-12-14 16:53:32,2,user1,1513288412
5fa93e857ce95e580bef627b,3,4671ffbdd7a25b627a96191ca649b99e917dc35,2017-12-14 17:28:52,2,user1,1513290532
5fa93e857ce95e580bef627c,3,4671ffbdd7a25b627a96191ca649b99e917dc35,2017-12-14 17:29:46,2,user1,1513290586
5fa93e857ce95e580bef627d,3219,4671ffbdd7a25b627a96191ca649b99e917dc35,2017-12-14 17:30:35,1,user1,1513290635
5fa93e857ce95e580bef627e,0,4671ffbdd7a25b627a96191ca649b99e917dc35,2017-12-14 18:39:29,6503,user1,1513294769
5fa93e857ce95e580bef627f,2331,4671ffbdd7a25b627a96191ca649b99e917dc35,2017-12-14 18:41:09,2,user1,1513294869
5fa93e857ce95e580bef6281,3774,4671ffbdd7a25b627a96191ca649b99e917dc35,2017-12-14 22:03:28,1,user1,1513307008
5fa93e857ce95e580bef6282,135,9ce010b6a046de2965120e71622303c70b9af705,2017-12-15 12:04:56,2,user1,1513357496
5fa93e857ce95e580bef6283,3575,4671ffbdd7a25b627a96191ca649b99e917dc35,2017-12-15 18:53:57,1,user1,1513382037
5fa93e857ce95e580bef6284,3,55c42c7bcaea31d851ba4568e6e9d187e426bb2a,2017-12-16 17:27:18,2,user1,1513463238
5fa93e857ce95e580bef6285,0,55c42c7bcaea31d851ba4568e6e9d187e426bb2a,2017-12-16 19:50:30,2,user1,1513471830
5fa93e857ce95e580bef6286,0,55c42c7bcaea31d851ba4568e6e9d187e426bb2a,2017-12-16 19:51:48,6503,user1,1513471908
5fa93e857ce95e580bef6288,712,1ea1a7062ba95dd2adb6bfeae40e4e69b761d8a,2017-12-16 21:16:57,1,user1,1513477017
5fa93e857ce95e580bef6287,117,55c42c7bcaea31d851ba4568e6e9d187e426bb2a,2017-12-16 21:18:10,1,user1,1513477090
5fa93e857ce95e580bef6289,2102,4671ffbdd7a25b627a96191ca649b99e917dc35,2017-12-16 21:55:51,1,user1,1513479351
5fa93e857ce95e580bef628a,15,1ea1a7062ba95dd2adb6bfeae40e4e69b761d8a,2017-12-16 22:33:42,2,user1,1513481622
5fa93e857ce95e580bef628b,4,1ea1a7062ba95dd2adb6bfeae40e4e69b761d8a,2017-12-16 22:35:26,2,user1,1513481726
5fa93e857ce95e580bef628c,11,1ea1a7062ba95dd2adb6bfeae40e4e69b761d8a,2017-12-16 22:40:11,2,user1,1513482011
5fa93e857ce95e580bef628d,5331,4671ffbdd7a25b627a96191ca649b99e917dc35,2017-12-16 22:58:20,1,user1,1513483100
5fa93e857ce95e580bef628e,210,4671ffbdd7a25b627a96191ca649b99e917dc35,2017-12-17 00:27:45,2,user1,1513488465
5fa93e857ce95e580bef628f,556,1ea1a7062ba95dd2adb6bfeae40e4e69b761d8a,2017-12-17 11:32:32,1,user1,1513528352
5fa93e857ce95e580bef6290,250,55c42c7bcaea31d851ba4568e6e9d187e426bb2a,2017-12-17 16:29:01,1,user1,1513546141
5fa93e857ce95e580bef6291,0,4671ffbdd7a25b627a96191ca649b99e917dc35,2017-12-17 20:01:21,2,user1,1513558881
5fa93e857ce95e580bef6292,0,1ea1a7062ba95dd2adb6bfeae40e4e69b761d8a,2017-12-17 21:58:43,6503,user1,1513565923
5fa93e857ce95e580bef6293,741,1ea1a7062ba95dd2adb6bfeae40e4e69b761d8a,2017-12-17 21:59:22,2,user1,1513565962
5fa93e857ce95e580bef6294,16,10002a31320e099689975a3d80b1522bd9fc2150,2017-12-18 17:17:45,2,user1,1513635465
5fa93e857ce95e580bef6295,59,10002a31320e099689975a3d80b1522bd9fc2150,2017-12-18 17:18:14,2,user1,1513635494
5fa93e857ce95e580bef6296,203,1ea1a7062ba95dd2adb6bfeae40e4e69b761d8a,2017-12-18 18:02:38,1,user1,1513638158
5fa93e857ce95e580bef6297,33,55c42c7bcaea31d851ba4568e6e9d187e426bb2a,2017-12-18 19:39:02,1,user1,1513643942
5fa93e857ce95e580bef6298,145,4671ffbdd7a25b627a96191ca649b99e917dc35,2017-12-18 20:57:32,2,user1,1513648652
5fa93e857ce95e580bef6299,19,4671ffbdd7a25b627a96191ca649b99e917dc35,2017-12-19 18:53:46,1,user1,1513727626
5fa93e857ce95e580bef629a,1082,4671ffbdd7a25b627a96191ca649b99e917dc35,2017-12-19 19:00:14,2,user1,1513728014
5fa93e857ce95e580bef629b,0,10002a31320e099689975a3d80b1522bd9fc2150,2017-12-20 15:28:13,6503,user1,1513801693
5fa93e857ce95e580bef629c,2,10002a31320e099689975a3d80b1522bd9fc2150,2017-12-20 15:28:52,2,user1,1513801732
5fa93e857ce95e580bef629d,39,10002a31320e099689975a3d80b1522bd9fc2150,2017-12-20 15:29:55,2,user1,1513801795
5fa93e857ce95e580bef629e,203,4671ffbdd7a25b627a96191ca649b99e917dc35,2017-12-20 18:58:55,1,user1,1513814335
5fa93e857ce95e580bef629f,389,4671ffbdd7a25b627a96191ca649b99e917dc35,2017-12-20 21:24:02,2,user1,1513823042
5fa93e857ce95e580bef62a0,106,10002a31320e099689975a3d80b1522bd9fc2150,2017-12-21 16:28:12,2,user1,1513891692
5fa93e857ce95e580bef62a1,80,4ccc14d874d3c638682dded3994d5a6e0cb1a4d1,2017-12-21 16:31:04,2,user1,1513891864
5fa93e857ce95e580bef62a2,0,89cf472288daff6f70857db9f10f4310d69cbaae,2017-12-21 17:07:30,6503,user1,1513894050
5fa93e857ce95e580bef62a3,1,55c42c7bcaea31d851ba4568e6e9d187e426bb2a,2017-12-21 17:11:34,2,user1,1513894294
5fa93e857ce95e580bef62a4,111,89cf472288daff6f70857db9f10f4310d69cbaae,2017-12-21 17:12:26,2,user1,1513894346
5fa93e857ce95e580bef62a5,0,4671ffbdd7a25b627a96191ca649b99e917dc35,2017-12-21 20:45:38,3,user1,1513907138
5fa93e857ce95e580bef62a6,110,4671ffbdd7a25b627a96191ca649b99e917dc35,2017-12-21 21:01:32,2,user1,1513908092
5fa93e857ce95e580bef62a8,4406,4671ffbdd7a25b627a96191ca649b99e917dc35,2017-12-21 21:53:40,2,user1,1513911220
5fa93e857ce95e580bef62a7,0,f22f197fe2fcfb242af05d29696e1722368239c3,2017-12-21 21:57:50,2,user1,1513911470
5fa93e857ce95e580bef62a9,76,4671ffbdd7a25b627a96191ca649b99e917dc35,2017-12-22 07:22:51,1,user1,1513945371
5fa93e857ce95e580bef62aa,0,4671ffbdd7a25b627a96191ca649b99e917dc35,2017-12-22 18:11:16,6503,user1,1513984276
5fa93e857ce95e580bef62ab,2269,4671ffbdd7a25b627a96191ca649b99e917dc35,2017-12-22 18:18:40,2,user1,1513984720
5fa93e857ce95e580bef62ac,0,edd5cb7dab25b72407793e295e537dc4a29131f,2017-12-23 13:15:50,6503,user1,1514052950
5fa93e857ce95e580bef62ad,54,55c42c7bcaea31d851ba4568e6e9d187e426bb2a,2017-12-23 14:21:14,1,user1,1514056874
5fa93e857ce95e580bef62ae,18,55c42c7bcaea31d851ba4568e6e9d187e426bb2a,2017-12-23 14:22:25,1,user1,1514056945
5fa93e857ce95e580bef62af,139,55c42c7bcaea31d851ba4568e6e9d187e426bb2a,2017-12-23 14:42:08,1,user1,1514058128
5fa93e857ce95e580bef62b0,0,10002a31320e099689975a3d80b1522bd9fc2150,2017-12-23 15:07:26,6503,user1,1514059646
5fa93e857ce95e580bef62b1,108,10002a31320e099689975a3d80b1522bd9fc2150,2017-12-23 15:08:05,2,user1,1514059685
5fa93e857ce95e580bef62b2,0,4671ffbdd7a25b627a96191ca649b99e917dc35,2017-12-23 17:41:22,6503,user1,1514068882
5fa93e857ce95e580bef62b3,74,4671ffbdd7a25b627a96191ca649b99e917dc35,2017-12-23 19:01:27,2,user1,1514073687
5fa93e857ce95e580bef62b4,24,193c2dc508f30fbb9a0bccf183b0cb09bf2a82fb,2017-12-25 14:19:43,2,user1,1514229583
5fa93e857ce95e580bef62b5,294,4671ffbdd7a25b627a96191ca649b99e917dc35,2017-12-25 15:37:38,1,user1,1514234258
5fa93e857ce95e580bef62b6,1931,4671ffbdd7a25b627a96191ca649b99e917dc35,2017-12-25 15:48:32,1,user1,1514234912
5fa93e857ce95e580bef62b7,115,193c2dc508f30fbb9a0bccf183b0cb09bf2a82fb,2017-12-25 18:35:18,2,user1,1514244918
5fa93e857ce95e580bef62b8,39,55c42c7bcaea31d851ba4568e6e9d187e426bb2a,2017-12-27 14:54:07,1,user1,1514404447
5fa93e857ce95e580bef62b9,11,55c42c7bcaea31d851ba4568e6e9d187e426bb2a,2017-12-27 16:30:32,1,user1,1514410232
5fa93e857ce95e580bef62ba,248,10002a31320e099689975a3d80b1522bd9fc2150,2017-12-28 12:22:59,1,user1,1514481779
5fa93e857ce95e580bef62bb,98,55c42c7bcaea31d851ba4568e6e9d187e426bb2a,2017-12-28 13:48:20,1,user1,1514486900
5fa93e857ce95e580bef62bc,96,1ea1a7062ba95dd2adb6bfeae40e4e69b761d8a,2017-12-28 20:36:01,1,user1,1514511361
5fa93e857ce95e580bef62bd,0,1ea1a7062ba95dd2adb6bfeae40e4e69b761d8a,2017-12-28 22:50:37,6503,user1,1514519437
5fa93e857ce95e580bef62be,1576,1ea1a7062ba95dd2adb6bfeae40e4e69b761d8a,2017-12-28 22:51:20,2,user1,1514519480
5fa93e857ce95e580bef62bf,0,d815622ea0e9439cdb17c16f7497ca695def9c9d,2017-12-29 14:33:42,6503,user1,1514576022
5fa93e857ce95e580bef62c0,82,55c42c7bcaea31d851ba4568e6e9d187e426bb2a,2017-12-29 14:38:30,1,user1,1514576310
5fa93e857ce95e580bef62c1,76,10002a31320e099689975a3d80b1522bd9fc2150,2017-12-29 15:25:10,1,user1,1514579110
5fa93e857ce95e580bef62c2,1883,1ea1a7062ba95dd2adb6bfeae40e4e69b761d8a,2017-12-29 20:43:02,1,user1,1514598182
5fa93e857ce95e580bef62c3,80,1ea1a7062ba95dd2adb6bfeae40e4e69b761d8a,2018-01-02 20:13:07,1,user1,1514941987
5fa93e857ce95e580bef62c4,282,4671ffbdd7a25b627a96191ca649b99e917dc35,2018-01-04 22:47:14,2,user1,1515124034
5fa93e857ce95e580bef62c5,113,4671ffbdd7a25b627a96191ca649b99e917dc35,2018-01-05 21:39:23,2,user1,1515206363
5fa93e857ce95e580bef62c6,183,f22f197fe2fcfb242af05d29696e1722368239c3,2018-01-07 16:10:48,2,user1,1515359448
5fa93e857ce95e580bef62c7,0,e006b2b70a61b8e6a6321803951c7c3dc98a5d13,2018-01-08 13:51:06,6503,user1,1515437466
5fa93e857ce95e580bef62c8,767,1ea1a7062ba95dd2adb6bfeae40e4e69b761d8a,2018-01-08 19:21:43,1,user1,1515457303
5fa93e857ce95e580bef62c9,0,4671ffbdd7a25b627a96191ca649b99e917dc35,2018-01-09 07:42:48,2,user1,1515501768
5fa93e857ce95e580bef62ca,0,6a80d528750350e579a6ac94ca33cc05944a7bf6,2018-01-09 14:49:20,6503,user1,1515527360
5fa93e857ce95e580bef62cb,68,10002a31320e099689975a3d80b1522bd9fc2150,2018-01-09 16:42:49,1,user1,1515534169
5fa93e857ce95e580bef62cc,34,55c42c7bcaea31d851ba4568e6e9d187e426bb2a,2018-01-09 18:43:53,1,user1,1515541433
5fa93e857ce95e580bef62cd,34,55c42c7bcaea31d851ba4568e6e9d187e426bb2a,2018-01-10 14:32:14,2,user1,1515612734
5fa93e857ce95e580bef62ce,852,4671ffbdd7a25b627a96191ca649b99e917dc35,2018-01-11 18:02:11,2,user1,1515711731
5fa93e857ce95e580bef62cf,88,55c42c7bcaea31d851ba4568e6e9d187e426bb2a,2018-01-13 14:23:44,1,user1,1515871424
