data,day,uid,timestamp
com.google.android.googlequicksearchbox,2019-08-10 00:02:14.555,user1,1565409734
com.samsung.android.app.telephonyui,2019-08-10 00:04:14.793,user1,1565409854
com.android.systemui,2019-08-10 00:54:16.068,user1,1565412856
com.android.chrome,2019-08-10 00:56:16.072,user1,1565412976
com.audible.application,2019-08-10 01:04:16.851,user1,1565413456
com.audible.application,2019-08-10 01:18:21.128,user1,1565414301
com.sec.android.app.popupcalculator,2019-08-10 02:30:13.203,user1,1565418613
com.sec.android.app.launcher,2019-08-10 06:40:12.845,user1,1565433612
com.samsung.android.calendar,2019-08-10 07:50:13.483,user1,1565437813
com.whatsapp,2019-08-10 08:40:13.328,user1,1565440813
com.samsung.android.messaging,2019-08-10 08:42:13.400,user1,1565440933
com.samsung.android.messaging,2019-08-10 09:00:13.499,user1,1565442013
com.samsung.android.messaging,2019-08-10 09:35:13.801,user1,1565444113
android,2019-08-10 09:37:13.811,user1,1565444233
com.whatsapp,2019-08-10 10:25:13.687,user1,1565447113
com.samsung.android.dialer,2019-08-10 11:15:13.466,user1,1565450113
com.samsung.android.messaging,2019-08-10 12:52:13.569,user1,1565455933
com.samsung.android.messaging,2019-08-10 12:54:13.581,user1,1565456053
com.samsung.android.messaging,2019-08-10 13:45:11.813,user1,1565459111
com.samsung.android.messaging,2019-08-10 14:00:11.938,user1,1565460011
com.whatsapp,2019-08-10 14:10:11.861,user1,1565460611
com.samsung.android.messaging,2019-08-10 16:55:13.052,user1,1565470513
com.samsung.android.incallui,2019-08-10 18:20:13.036,user1,1565475613
com.whatsapp,2019-08-10 19:25:13.750,user1,1565479513
com.whatsapp,2019-08-10 19:30:13.663,user1,1565479813
com.whatsapp,2019-08-10 19:32:13.671,user1,1565479933
com.samsung.android.app.telephonyui,2019-08-10 19:34:13.677,user1,1565480053
com.audible.application,2019-08-10 22:05:10.798,user1,1565489110
com.samsung.android.messaging,2019-08-10 22:16:17.003,user1,1565489777
com.sec.android.app.launcher,2019-08-10 22:24:15.517,user1,1565490255
com.samsung.android.dialer,2019-08-10 23:02:18.822,user1,1565492538
com.android.systemui,2019-08-10 23:04:18.831,user1,1565492658
com.google.android.youtube,2019-08-11 11:05:13.342,user1,1565535913
com.google.android.youtube,2019-08-11 11:11:14.042,user1,1565536274
com.samsung.android.messaging,2019-08-11 11:15:14.321,user1,1565536514
com.google.android.youtube,2019-08-11 11:17:14.401,user1,1565536634
com.google.android.youtube,2019-08-11 11:35:14.519,user1,1565537714
com.android.chrome,2019-08-11 11:45:15.743,user1,1565538315
com.google.android.youtube,2019-08-11 11:47:15.756,user1,1565538435
com.google.android.youtube,2019-08-11 11:53:16.329,user1,1565538796
com.google.android.apps.maps,2019-08-11 11:57:16.686,user1,1565539036
com.google.android.gm,2019-08-11 12:07:18.983,user1,1565539638
com.samsung.android.messaging,2019-08-11 12:20:13.104,user1,1565540413
com.samsung.android.messaging,2019-08-11 12:24:13.463,user1,1565540653
com.google.android.apps.maps,2019-08-11 12:26:13.469,user1,1565540773
com.google.android.apps.maps,2019-08-11 12:28:13.476,user1,1565540893
com.google.android.apps.maps,2019-08-11 12:30:13.483,user1,1565541013
com.samsung.android.fast,2019-08-11 13:06:50.907,user1,1565543210
com.samsung.android.app.notes,2019-08-11 13:08:50.914,user1,1565543330
com.samsung.android.messaging,2019-08-11 13:14:51.486,user1,1565543691
com.android.systemui,2019-08-11 13:18:51.931,user1,1565543931
com.android.systemui,2019-08-11 13:44:55.542,user1,1565545495
com.android.systemui,2019-08-11 13:46:55.549,user1,1565545615
com.android.systemui,2019-08-11 13:48:55.561,user1,1565545735
com.android.systemui,2019-08-11 14:06:58.095,user1,1565546818
com.google.android.youtube,2019-08-11 14:08:58.104,user1,1565546938
com.google.android.youtube,2019-08-11 14:10:58.109,user1,1565547058
com.android.systemui,2019-08-11 14:14:58.410,user1,1565547298
com.google.android.youtube,2019-08-11 14:20:59.025,user1,1565547659
com.google.android.youtube,2019-08-11 14:26:59.670,user1,1565548019
com.google.android.youtube,2019-08-11 14:28:59.727,user1,1565548139
com.google.android.youtube,2019-08-11 14:41:43.568,user1,1565548903
com.google.android.youtube,2019-08-11 14:43:43.585,user1,1565549023
com.google.android.youtube,2019-08-11 14:45:43.592,user1,1565549143
com.google.android.youtube,2019-08-11 14:47:43.605,user1,1565549263
com.android.chrome,2019-08-11 14:49:43.615,user1,1565549383
com.android.chrome,2019-08-11 18:01:42.750,user1,1565560902
com.facebook.orca,2019-08-11 19:11:42.739,user1,1565565102
com.groupme.android,2019-08-11 19:13:42.750,user1,1565565222
com.samsung.android.calendar,2019-08-11 21:21:42.733,user1,1565572902
com.samsung.android.calendar,2019-08-11 21:23:42.750,user1,1565573022
com.google.android.youtube,2019-08-11 22:05:43.788,user1,1565575543
edu.dartmouth.studentlife,2019-08-11 22:36:43.269,user1,1565577403
edu.dartmouth.studentlife,2019-08-11 22:46:44.494,user1,1565578004
edu.dartmouth.studentlife,2019-08-11 22:58:46.075,user1,1565578726
com.google.android.youtube,2019-08-11 23:10:47.766,user1,1565579447
com.google.android.youtube,2019-08-11 23:28:50.365,user1,1565580530
com.google.android.youtube,2019-08-11 23:32:50.663,user1,1565580770
com.google.android.youtube,2019-08-11 23:38:52.427,user1,1565581132
com.facebook.orca,2019-08-12 09:16:42.947,user1,1565615802
com.android.chrome,2019-08-12 15:31:42.704,user1,1565638302
com.audible.application,2019-08-12 15:43:43.341,user1,1565639023
com.audible.application,2019-08-12 15:49:43.901,user1,1565639383
com.audible.application,2019-08-12 16:03:42.970,user1,1565640222
com.groupme.android,2019-08-12 16:07:43.272,user1,1565640463
com.google.android.apps.maps,2019-08-12 16:16:42.918,user1,1565641002
com.sec.android.app.popupcalculator,2019-08-12 16:18:42.936,user1,1565641122
com.samsung.android.dialer,2019-08-12 18:21:42.921,user1,1565648502
com.facebook.orca,2019-08-12 22:01:43.328,user1,1565661703
com.audible.application,2019-08-12 22:51:43.551,user1,1565664703
com.samsung.android.messaging,2019-08-13 08:36:43.815,user1,1565699803
com.google.android.apps.maps,2019-08-13 08:56:43.334,user1,1565701003
com.facebook.orca,2019-08-13 08:58:48.427,user1,1565701128
com.sec.android.app.launcher,2019-08-13 09:02:49.253,user1,1565701369
com.google.android.apps.maps,2019-08-13 09:04:49.257,user1,1565701489
com.facebook.orca,2019-08-13 09:06:49.305,user1,1565701609
com.facebook.orca,2019-08-13 09:08:49.309,user1,1565701729
com.google.android.gm,2019-08-13 09:10:49.313,user1,1565701849
com.google.android.gm,2019-08-13 09:12:50.012,user1,1565701970
com.google.android.gm,2019-08-13 09:14:50.029,user1,1565702090
com.sec.android.app.launcher,2019-08-13 09:16:50.125,user1,1565702210
com.audible.application,2019-08-13 09:46:43.581,user1,1565704003
com.google.android.youtube,2019-08-13 09:48:43.641,user1,1565704123
com.google.android.youtube,2019-08-13 09:50:43.651,user1,1565704243
com.google.android.youtube,2019-08-13 09:54:43.951,user1,1565704483
edu.dartmouth.studentlife,2019-08-13 10:08:45.608,user1,1565705325
com.samsung.android.messaging,2019-08-13 10:30:48.381,user1,1565706648
com.samsung.android.messaging,2019-08-13 10:36:49.046,user1,1565707009
com.google.android.youtube,2019-08-13 10:51:43.693,user1,1565707903
com.google.android.youtube,2019-08-13 10:53:43.703,user1,1565708023
com.sec.android.gallery3d,2019-08-13 12:46:44.124,user1,1565714804
com.samsung.android.app.telephonyui,2019-08-13 12:50:44.355,user1,1565715044
com.sec.android.gallery3d,2019-08-13 12:52:44.359,user1,1565715164
com.samsung.android.messaging,2019-08-13 12:56:44.007,user1,1565715404
com.samsung.android.incallui,2019-08-13 13:11:43.599,user1,1565716303
com.facebook.orca,2019-08-13 13:13:43.607,user1,1565716423
com.google.android.apps.maps,2019-08-13 13:15:43.618,user1,1565716543
com.sec.android.app.launcher,2019-08-13 15:06:43.960,user1,1565723203
com.sec.android.app.camera,2019-08-13 15:16:43.756,user1,1565723803
com.google.android.apps.maps,2019-08-13 16:01:43.486,user1,1565726503
com.sec.android.app.launcher,2019-08-13 16:03:43.585,user1,1565726623
com.sec.android.app.camera,2019-08-13 16:51:43.803,user1,1565729503
com.sec.android.app.launcher,2019-08-13 16:53:43.821,user1,1565729623
com.google.android.apps.maps,2019-08-13 16:55:43.826,user1,1565729743
com.google.android.apps.maps,2019-08-13 16:57:43.836,user1,1565729863
com.sec.android.app.launcher,2019-08-13 17:06:43.444,user1,1565730403
com.samsung.android.messaging,2019-08-13 17:46:43.401,user1,1565732803
com.sec.android.app.launcher,2019-08-13 17:56:43.211,user1,1565733403
com.samsung.android.dialer,2019-08-13 19:41:51.694,user1,1565739711
com.samsung.android.dialer,2019-08-13 19:45:53.042,user1,1565739953
android,2019-08-13 23:16:43.845,user1,1565752603
com.samsung.android.video,2019-08-13 23:18:43.851,user1,1565752723
com.sec.android.gallery3d,2019-08-13 23:20:43.864,user1,1565752843
com.sec.android.gallery3d,2019-08-13 23:24:44.098,user1,1565753084
com.sec.android.gallery3d,2019-08-13 23:26:44.101,user1,1565753204
com.sec.android.gallery3d,2019-08-13 23:28:44.137,user1,1565753324
com.sec.android.daemonapp,2019-08-14 09:31:43.769,user1,1565789503
com.facebook.orca,2019-08-14 09:41:43.711,user1,1565790103
com.facebook.orca,2019-08-14 09:43:43.719,user1,1565790223
com.groupme.android,2019-08-14 11:31:43.618,user1,1565796703
com.android.chrome,2019-08-14 11:33:43.627,user1,1565796823
com.android.chrome,2019-08-14 11:39:44.289,user1,1565797184
com.android.systemui,2019-08-14 11:43:44.503,user1,1565797424
com.android.chrome,2019-08-14 11:47:44.796,user1,1565797664
com.android.chrome,2019-08-14 11:49:44.812,user1,1565797784
com.audible.application,2019-08-14 12:21:43.614,user1,1565799703
com.audible.application,2019-08-14 12:23:43.680,user1,1565799823
com.audible.application,2019-08-14 12:25:43.686,user1,1565799943
com.audible.application,2019-08-14 12:27:43.697,user1,1565800063
com.audible.application,2019-08-14 12:29:43.704,user1,1565800183
com.audible.application,2019-08-14 15:07:38.759,user1,1565809658
com.audible.application,2019-08-14 15:09:38.864,user1,1565809778
com.google.android.apps.maps,2019-08-14 16:04:39.053,user1,1565813079
edu.dartmouth.studentlife,2019-08-14 16:06:39.062,user1,1565813199
com.google.android.gm,2019-08-14 16:14:39.959,user1,1565813679
com.samsung.android.incallui,2019-08-14 16:16:39.963,user1,1565813799
com.sec.android.app.launcher,2019-08-14 16:28:41.388,user1,1565814521
com.sec.android.app.launcher,2019-08-14 16:32:41.729,user1,1565814761
com.sec.android.app.launcher,2019-08-14 16:52:38.913,user1,1565815958
com.audible.application,2019-08-14 17:57:38.757,user1,1565819858
com.samsung.android.messaging,2019-08-14 17:59:38.769,user1,1565819978
com.sec.android.app.launcher,2019-08-14 18:57:38.763,user1,1565823458
com.sec.android.app.launcher,2019-08-14 19:07:38.862,user1,1565824058
com.sec.android.app.launcher,2019-08-15 00:12:38.749,user1,1565842358
com.samsung.android.messaging,2019-08-15 00:14:38.763,user1,1565842478
com.sec.android.app.launcher,2019-08-15 00:16:38.776,user1,1565842598
com.android.settings,2019-08-15 00:18:38.885,user1,1565842718
com.samsung.android.messaging,2019-08-15 00:42:39.032,user1,1565844159
com.sec.android.app.launcher,2019-08-15 01:37:38.772,user1,1565847458
com.audible.application,2019-08-15 10:44:39.078,user1,1565880279
com.sec.android.app.launcher,2019-08-15 14:12:39.200,user1,1565892759
com.sec.android.app.camera,2019-08-15 16:22:39.237,user1,1565900559
com.sec.android.mimage.photoretouching,2019-08-15 16:24:39.246,user1,1565900679
com.sec.android.app.launcher,2019-08-15 17:07:39.262,user1,1565903259
com.sec.android.app.launcher,2019-08-15 17:12:39.525,user1,1565903559
com.samsung.android.messaging,2019-08-15 19:17:38.878,user1,1565911058
com.sec.android.gallery3d,2019-08-15 21:02:39.042,user1,1565917359
com.sec.android.gallery3d,2019-08-15 21:22:39.157,user1,1565918559
com.sec.android.gallery3d,2019-08-15 21:24:39.213,user1,1565918679
com.sec.android.daemonapp,2019-08-15 21:28:39.444,user1,1565918919
com.facebook.orca,2019-08-15 22:44:24.562,user1,1565923464
com.sec.android.gallery3d,2019-08-15 22:58:24.823,user1,1565924304
com.sec.android.gallery3d,2019-08-15 23:22:25.082,user1,1565925745
com.sec.android.gallery3d,2019-08-15 23:24:25.134,user1,1565925865
com.facebook.orca,2019-08-15 23:39:10.881,user1,1565926750
com.facebook.orca,2019-08-16 00:14:10.882,user1,1565928850
com.facebook.orca,2019-08-16 00:16:10.894,user1,1565928970
com.microsoft.office.outlook,2019-08-16 00:48:11.397,user1,1565930891
com.sec.android.gallery3d,2019-08-16 11:44:10.927,user1,1565970250
com.sec.android.gallery3d,2019-08-16 11:46:10.937,user1,1565970370
com.google.android.gm,2019-08-16 12:19:11.029,user1,1565972351
com.samsung.android.messaging,2019-08-16 12:29:11.072,user1,1565972951
com.samsung.android.messaging,2019-08-16 13:19:11.288,user1,1565975951
com.samsung.android.messaging,2019-08-16 14:24:10.895,user1,1565979850
com.samsung.android.messaging,2019-08-16 15:28:11.493,user1,1565983691
com.snapchat.android,2019-08-16 15:32:11.812,user1,1565983931
com.snapchat.android,2019-08-16 15:36:12.325,user1,1565984172
com.audible.application,2019-08-16 15:53:11.878,user1,1565985191
com.google.android.gm,2019-08-16 15:57:12.171,user1,1565985432
com.audible.application,2019-08-16 15:59:12.424,user1,1565985552
com.google.android.youtube,2019-08-16 17:01:11.750,user1,1565989271
com.google.android.apps.maps,2019-08-16 17:05:12.046,user1,1565989512
com.google.android.apps.maps,2019-08-16 17:07:12.052,user1,1565989632
com.android.systemui,2019-08-16 17:29:15.894,user1,1565990955
com.google.android.youtube,2019-08-16 17:31:15.915,user1,1565991075
com.google.android.youtube,2019-08-16 17:33:16.020,user1,1565991196
com.microsoft.office.outlook,2019-08-16 18:00:11.836,user1,1565992811
com.facebook.appmanager,2019-08-16 19:24:54.519,user1,1565997894
com.facebook.appmanager,2019-08-16 19:26:54.549,user1,1565998014
com.facebook.appmanager,2019-08-16 19:32:55.153,user1,1565998375
com.facebook.appmanager,2019-08-16 19:34:55.253,user1,1565998495
com.facebook.appmanager,2019-08-16 19:36:55.312,user1,1565998615
com.facebook.appmanager,2019-08-16 19:38:55.325,user1,1565998735
com.facebook.appmanager,2019-08-16 19:40:55.329,user1,1565998855
com.facebook.appmanager,2019-08-16 19:44:55.588,user1,1565999095
com.android.chrome,2019-08-16 19:46:55.630,user1,1565999215
com.android.chrome,2019-08-16 19:50:55.862,user1,1565999455
com.google.android.youtube,2019-08-16 20:08:11.617,user1,1566000491
com.audible.application,2019-08-16 20:29:10.959,user1,1566001750
com.whatsapp,2019-08-17 00:49:11.056,user1,1566017351
com.snapchat.android,2019-08-17 01:09:11.793,user1,1566018551
com.snapchat.android,2019-08-17 01:11:11.809,user1,1566018671
com.snapchat.android,2019-08-17 01:13:11.822,user1,1566018791
edu.dartmouth.studentlife,2019-08-17 01:15:11.838,user1,1566018911
com.sec.android.app.launcher,2019-08-17 11:42:01.976,user1,1566056521
com.microsoft.office.outlook,2019-08-17 12:32:01.740,user1,1566059521
com.google.android.music,2019-08-17 13:12:01.770,user1,1566061921
com.audible.application,2019-08-17 13:37:02.036,user1,1566063422
com.google.android.youtube,2019-08-17 13:47:01.786,user1,1566064021
com.google.android.youtube,2019-08-17 13:49:01.809,user1,1566064141
com.android.chrome,2019-08-17 14:13:02.651,user1,1566065582
com.audible.application,2019-08-17 14:32:01.792,user1,1566066721
com.samsung.android.messaging,2019-08-17 14:34:01.803,user1,1566066841
com.samsung.android.messaging,2019-08-17 14:36:01.812,user1,1566066961
com.android.chrome,2019-08-17 14:40:02.226,user1,1566067202
com.android.chrome,2019-08-17 14:44:02.543,user1,1566067442
com.audible.application,2019-08-17 15:12:01.776,user1,1566069121
com.audible.application,2019-08-17 15:47:01.775,user1,1566071221
com.sec.android.gallery3d,2019-08-17 15:57:02.075,user1,1566071822
com.sec.android.gallery3d,2019-08-17 15:59:02.096,user1,1566071942
com.sec.android.gallery3d,2019-08-17 16:01:02.111,user1,1566072062
com.samsung.android.themestore,2019-08-17 16:23:02.744,user1,1566073382
com.samsung.android.themestore,2019-08-17 16:31:03.619,user1,1566073863
com.samsung.android.themestore,2019-08-17 16:33:03.637,user1,1566073983
com.samsung.android.themestore,2019-08-17 16:41:04.540,user1,1566074464
edu.dartmouth.studentlife,2019-08-17 16:45:04.871,user1,1566074704
com.android.systemui,2019-08-17 16:53:05.779,user1,1566075185
com.android.systemui,2019-08-17 16:57:06.107,user1,1566075426
edu.dartmouth.studentlife,2019-08-17 17:13:08.276,user1,1566076388
com.samsung.android.messaging,2019-08-17 17:19:13.786,user1,1566076753
com.google.android.youtube,2019-08-17 18:57:01.786,user1,1566082621
com.google.android.youtube,2019-08-17 19:05:02.687,user1,1566083102
com.google.android.youtube,2019-08-17 19:07:02.701,user1,1566083222
com.google.android.youtube,2019-08-17 19:11:03.003,user1,1566083463
com.google.android.youtube,2019-08-17 19:15:03.303,user1,1566083703
com.android.chrome,2019-08-17 19:19:03.549,user1,1566083943
com.android.chrome,2019-08-17 19:21:03.608,user1,1566084063
com.android.systemui,2019-08-17 20:42:02.154,user1,1566088922
com.android.systemui,2019-08-17 20:44:02.164,user1,1566089042
com.samsung.android.messaging,2019-08-17 20:52:01.947,user1,1566089521
com.samsung.android.messaging,2019-08-17 20:54:02.023,user1,1566089642
com.samsung.android.messaging,2019-08-17 20:56:02.038,user1,1566089762
com.samsung.android.messaging,2019-08-17 20:58:02.049,user1,1566089882
com.samsung.android.messaging,2019-08-17 21:00:02.068,user1,1566090002
com.samsung.android.messaging,2019-08-17 21:02:02.079,user1,1566090122
com.android.chrome,2019-08-17 21:04:02.125,user1,1566090242
com.sec.android.gallery3d,2019-08-17 23:02:01.801,user1,1566097321
com.sec.android.gallery3d,2019-08-17 23:04:01.825,user1,1566097441
com.google.android.youtube,2019-08-17 23:26:03.151,user1,1566098763
com.google.android.youtube,2019-08-17 23:32:03.872,user1,1566099123
com.google.android.apps.maps,2019-08-17 23:50:06.336,user1,1566100206
com.google.android.apps.maps,2019-08-17 23:54:06.742,user1,1566100446
com.google.android.apps.maps,2019-08-17 23:58:07.042,user1,1566100687
com.google.android.youtube,2019-08-18 00:04:07.670,user1,1566101047
com.google.android.youtube,2019-08-18 00:06:07.684,user1,1566101167
com.google.android.youtube,2019-08-18 00:14:08.615,user1,1566101648
com.google.android.youtube,2019-08-18 00:20:09.227,user1,1566102009
com.snapchat.android,2019-08-18 01:17:01.849,user1,1566105421
com.snapchat.android,2019-08-18 01:19:01.861,user1,1566105541
com.snapchat.android,2019-08-18 01:21:01.871,user1,1566105661
com.snapchat.android,2019-08-18 04:12:01.773,user1,1566115921
com.samsung.android.incallui,2019-08-18 10:52:02.082,user1,1566139922
com.sec.android.app.launcher,2019-08-18 12:02:02.055,user1,1566144122
com.google.android.gm,2019-08-18 12:52:01.904,user1,1566147121
com.sec.android.app.launcher,2019-08-18 12:54:01.910,user1,1566147241
com.android.vending,2019-08-18 12:56:01.911,user1,1566147361
com.android.vending,2019-08-18 12:58:01.921,user1,1566147481
com.duolingo,2019-08-18 13:00:04.714,user1,1566147604
com.duolingo,2019-08-18 13:02:04.730,user1,1566147724
com.duolingo,2019-08-18 13:04:04.743,user1,1566147844
com.duolingo,2019-08-18 13:06:04.752,user1,1566147964
com.duolingo,2019-08-18 13:08:04.773,user1,1566148084
com.duolingo,2019-08-18 13:10:04.785,user1,1566148204
com.duolingo,2019-08-18 13:12:04.792,user1,1566148324
com.duolingo,2019-08-18 13:14:04.803,user1,1566148444
com.duolingo,2019-08-18 13:20:05.404,user1,1566148805
com.duolingo,2019-08-18 13:22:05.417,user1,1566148925
com.duolingo,2019-08-18 13:24:05.427,user1,1566149045
com.duolingo,2019-08-18 13:26:05.446,user1,1566149165
com.duolingo,2019-08-18 13:28:05.453,user1,1566149285
com.duolingo,2019-08-18 13:34:05.956,user1,1566149645
com.duolingo,2019-08-18 13:36:06.069,user1,1566149766
com.duolingo,2019-08-18 13:38:06.084,user1,1566149886
com.duolingo,2019-08-18 14:32:01.782,user1,1566153121
com.duolingo,2019-08-18 14:34:01.795,user1,1566153241
com.duolingo,2019-08-18 14:36:01.802,user1,1566153361
com.duolingo,2019-08-18 14:38:01.813,user1,1566153481
com.duolingo,2019-08-18 14:40:01.825,user1,1566153601
com.duolingo,2019-08-18 14:46:02.351,user1,1566153962
com.duolingo,2019-08-18 14:48:02.355,user1,1566154082
com.duolingo,2019-08-18 14:50:02.358,user1,1566154202
com.duolingo,2019-08-18 14:54:02.586,user1,1566154442
com.android.chrome,2019-08-18 14:56:02.602,user1,1566154562
com.facebook.orca,2019-08-18 15:30:02.019,user1,1566156602
com.samsung.android.messaging,2019-08-18 16:14:10.792,user1,1566159250
com.google.android.youtube,2019-08-18 17:37:01.796,user1,1566164221
com.google.android.youtube,2019-08-18 17:41:02.131,user1,1566164462
com.google.android.youtube,2019-08-18 17:59:01.990,user1,1566165541
com.google.android.youtube,2019-08-18 18:01:02.006,user1,1566165662
com.google.android.googlequicksearchbox,2019-08-18 18:07:02.684,user1,1566166022
com.google.android.googlequicksearchbox,2019-08-18 18:25:05.115,user1,1566167105
com.google.android.youtube,2019-08-18 18:27:05.122,user1,1566167225
com.samsung.android.messaging,2019-08-18 18:37:06.244,user1,1566167826
com.samsung.android.messaging,2019-08-18 18:45:07.196,user1,1566168307
com.samsung.android.messaging,2019-08-18 18:47:07.213,user1,1566168427
com.google.android.youtube,2019-08-18 18:55:07.997,user1,1566168907
com.google.android.youtube,2019-08-18 18:59:08.203,user1,1566169148
com.google.android.youtube,2019-08-18 19:07:09.148,user1,1566169629
com.google.android.youtube,2019-08-18 19:09:09.173,user1,1566169749
com.sec.android.app.launcher,2019-08-18 19:29:11.884,user1,1566170951
com.android.printspooler,2019-08-18 19:31:11.947,user1,1566171071
com.android.printspooler,2019-08-18 19:33:11.960,user1,1566171191
com.samsung.android.messaging,2019-08-18 19:47:01.790,user1,1566172021
com.google.android.youtube,2019-08-18 20:01:03.559,user1,1566172863
com.android.keychain,2019-08-18 20:03:03.573,user1,1566172983
com.google.android.youtube,2019-08-18 20:11:04.559,user1,1566173464
com.samsung.android.incallui,2019-08-18 20:22:01.900,user1,1566174121
com.snapchat.android,2019-08-18 20:27:01.851,user1,1566174421
com.snapchat.android,2019-08-18 20:29:01.858,user1,1566174541
com.snapchat.android,2019-08-18 20:31:01.862,user1,1566174661
com.facebook.orca,2019-08-18 21:12:01.790,user1,1566177121
com.google.android.youtube,2019-08-18 21:18:02.387,user1,1566177482
com.google.android.youtube,2019-08-18 21:22:02.698,user1,1566177722
com.google.android.youtube,2019-08-18 21:28:03.384,user1,1566178083
com.samsung.android.messaging,2019-08-18 21:30:03.394,user1,1566178203
com.samsung.android.messaging,2019-08-18 21:32:03.401,user1,1566178323
com.samsung.android.messaging,2019-08-18 21:34:03.405,user1,1566178443
com.google.android.youtube,2019-08-18 21:36:03.424,user1,1566178563
com.google.android.youtube,2019-08-18 21:42:04.019,user1,1566178924
com.google.android.youtube,2019-08-18 21:56:05.726,user1,1566179765
com.facebook.orca,2019-08-18 22:06:06.648,user1,1566180366
com.sec.android.app.launcher,2019-08-18 22:08:06.660,user1,1566180486
com.google.android.youtube,2019-08-18 22:12:06.982,user1,1566180726
com.snapchat.android,2019-08-18 22:18:07.529,user1,1566181087
com.snapchat.android,2019-08-18 22:27:01.795,user1,1566181621
com.snapchat.android,2019-08-18 22:29:01.809,user1,1566181741
com.duolingo,2019-08-18 22:31:01.826,user1,1566181861
com.duolingo,2019-08-18 22:35:02.214,user1,1566182102
com.duolingo,2019-08-18 22:39:02.493,user1,1566182342
com.facebook.orca,2019-08-18 22:41:02.505,user1,1566182462
com.duolingo,2019-08-18 22:43:02.592,user1,1566182582
com.duolingo,2019-08-18 22:45:02.598,user1,1566182702
com.duolingo,2019-08-18 22:47:02.608,user1,1566182822
com.sec.android.app.launcher,2019-08-18 23:31:11.357,user1,1566185471
com.sec.android.app.launcher,2019-08-19 00:47:01.858,user1,1566190021
com.sec.android.gallery3d,2019-08-19 00:49:01.859,user1,1566190141
com.microsoft.office.outlook,2019-08-19 00:51:01.869,user1,1566190261
com.microsoft.office.outlook,2019-08-19 00:57:02.398,user1,1566190622
com.sec.android.app.launcher,2019-08-19 00:59:02.404,user1,1566190742
com.android.documentsui,2019-08-19 01:01:02.407,user1,1566190862
com.sec.android.gallery3d,2019-08-19 01:09:03.219,user1,1566191343
com.samsung.android.visionintelligence,2019-08-19 01:11:03.230,user1,1566191463
com.sec.android.gallery3d,2019-08-19 01:13:03.240,user1,1566191583
com.sec.android.gallery3d,2019-08-19 01:15:03.247,user1,1566191703
com.sec.android.gallery3d,2019-08-19 01:17:03.250,user1,1566191823
com.sec.android.gallery3d,2019-08-19 01:19:03.253,user1,1566191943
com.facebook.orca,2019-08-19 01:21:03.263,user1,1566192063
com.facebook.orca,2019-08-19 01:23:03.273,user1,1566192183
com.facebook.orca,2019-08-19 01:29:03.709,user1,1566192543
com.android.chrome,2019-08-19 02:24:02.190,user1,1566195842
com.sec.android.app.popupcalculator,2019-08-19 02:30:02.677,user1,1566196202
com.android.chrome,2019-08-19 02:32:02.809,user1,1566196322
com.android.chrome,2019-08-19 02:34:02.815,user1,1566196442
com.android.chrome,2019-08-19 02:44:03.789,user1,1566197043
com.android.chrome,2019-08-19 03:02:05.555,user1,1566198125
com.google.android.apps.docs,2019-08-19 03:04:05.556,user1,1566198245
com.sec.android.gallery3d,2019-08-19 11:17:02.242,user1,1566227822
com.google.android.apps.maps,2019-08-19 11:37:02.177,user1,1566229022
com.google.android.apps.maps,2019-08-19 11:39:02.187,user1,1566229142
com.google.android.apps.maps,2019-08-19 12:12:02.434,user1,1566231122
com.google.android.apps.maps,2019-08-19 12:14:02.438,user1,1566231242
com.sec.android.app.launcher,2019-08-19 12:16:02.444,user1,1566231362
com.samsung.android.video,2019-08-19 13:27:02.134,user1,1566235622
com.sec.android.gallery3d,2019-08-19 13:29:02.197,user1,1566235742
com.samsung.android.video,2019-08-19 13:31:02.213,user1,1566235862
com.samsung.android.video,2019-08-19 13:33:02.226,user1,1566235982
com.sec.android.gallery3d,2019-08-19 13:37:02.533,user1,1566236222
com.samsung.android.video,2019-08-19 13:39:02.607,user1,1566236342
com.sec.android.gallery3d,2019-08-19 13:41:02.665,user1,1566236462
com.sec.android.gallery3d,2019-08-19 13:43:02.677,user1,1566236582
com.sec.android.gallery3d,2019-08-19 13:47:02.075,user1,1566236822
com.snapchat.android,2019-08-19 14:52:02.194,user1,1566240722
com.snapchat.android,2019-08-19 14:54:02.211,user1,1566240842
com.android.chrome,2019-08-19 16:14:05.933,user1,1566245645
edu.dartmouth.studentlife,2019-08-19 16:16:05.943,user1,1566245765
com.sec.android.gallery3d,2019-08-19 17:07:02.063,user1,1566248822
com.google.android.apps.maps,2019-08-19 17:32:02.173,user1,1566250322
com.sec.android.gallery3d,2019-08-19 18:56:02.891,user1,1566255362
com.snapchat.android,2019-08-19 18:58:02.898,user1,1566255482
com.google.android.apps.maps,2019-08-19 19:02:03.184,user1,1566255723
com.facebook.orca,2019-08-19 21:07:02.321,user1,1566263222
com.facebook.orca,2019-08-19 21:09:02.325,user1,1566263342
com.google.android.gm,2019-08-19 21:17:08.316,user1,1566263828
com.duolingo,2019-08-20 00:12:02.377,user1,1566274322
com.duolingo,2019-08-20 00:14:02.384,user1,1566274442
com.duolingo,2019-08-20 00:16:02.392,user1,1566274562
com.duolingo,2019-08-20 00:18:02.418,user1,1566274682
com.google.android.gm,2019-08-20 00:20:02.427,user1,1566274802
com.duolingo,2019-08-20 00:22:02.430,user1,1566274922
